#ITERATION,POSITION
4712,2.368685624208851
4713,0.3602649968270595
4714,-0.7455747777898476
4715,-2.249115231131878
4716,-2.2756036949881437
4717,-2.1409759516779934
4718,-1.377524074016402
4719,-1.2261955563849867
4720,-1.8543839374419346
4721,-1.5256154423319983
4722,-0.6947696403774413
4723,-0.01415743361171018
4724,-0.5141884733418712
4725,-0.39169657056077956
4726,1.3065692349158158
4727,1.8907116830528112
4728,0.6242339969036701
4729,2.2200531413339992
4730,1.1875987196379452
4731,3.604507823322431
4732,3.694707738994624
4733,1.4963660077934295
4734,0.2595546187851929
4735,-0.7533059430632414
4736,0.3515362598600995
4737,0.16940442673063733
4738,-0.8240769817588418
4739,-0.2584901198384324
4740,-0.3186707695961735
4741,-1.5372545306334178
4742,-0.7011737463252872
4743,-0.6307027834632012
4744,-0.7841329247954659
4745,-0.9895126165551844
4746,-2.1826397385817673
4747,-3.1920446936385005
4748,-2.9513593771303754
4749,-1.8776447624201034
4750,-1.4354168000491838
4751,-3.325463137260457
4752,-4.026199252213357
4753,-3.3457269368386973
4754,-2.896840187322366
4755,-2.788497712555371
4756,-0.03283376270310301
4757,0.8816636286609894
4758,2.5102573758781213
4759,2.1218001816053444
4760,0.7569233739515906
4761,-0.8574219131347303
4762,-2.6152139922300153
4763,-1.1185239882921665
4764,-2.3095672404268606
4765,-1.9189924295397018
4766,-3.359892231341251
4767,-2.267720135934857
4768,-2.4539054838868006
4769,-3.1797650777934567
4770,-3.0743050578698177
4771,-2.694172553135546
4772,-3.304089557486762
4773,-3.765035388558074
4774,-4.1070145302117425
4775,-3.9632083679880377
4776,-5.584762129245771
4777,-4.127645723163531
4778,-3.46949550982301
4779,-3.4896862425903357
4780,-4.260211500009339
4781,-4.937694089451586
4782,-4.477055280154614
4783,-4.198613473451543
4784,-3.755134891732801
4785,-3.025267171708048
4786,-3.5032071359029477
4787,-2.5567595300700976
4788,-3.0391470027818412
4789,-3.6392016971736636
4790,-3.221733781782001
4791,-3.556860266433819
4792,-4.4800375586695225
4793,-5.077651082146759
4794,-4.808308216552224
4795,-3.6138876314480894
4796,-3.134128998679529
4797,-5.0387649875398886
4798,-6.124485137956114
4799,-5.124126562583837
4800,-4.9470892156416895
4801,-4.88631747345545
4802,-4.100303717176543
4803,-3.7839215125346293
4804,-4.606572674016543
4805,-3.720795833910142
4806,-4.382469426821988
4807,-3.543697646319099
4808,-3.900519325206334
4809,-2.5421077667437397
4810,-3.041254481335362
4811,-2.392225155715446
4812,-3.514313543931501
4813,-3.934247369828234
4814,-4.43208539990373
4815,-4.4574692104566
4816,-5.2688274956715535
4817,-6.522352671859723
4818,-7.302789115951936
4819,-6.7894146207131305
4820,-7.671512039651135
4821,-8.123349798444497
4822,-9.056635358948146
4823,-8.783744805727247
4824,-9.435624627229046
4825,-8.408842910077077
4826,-7.940406893571061
4827,-9.087272520949936
4828,-9.133466711951415
4829,-9.813126507841211
4830,-9.448202854527562
4831,-11.267918554751809
4832,-10.683392864994739
4833,-10.93368377050809
4834,-10.424475884288194
4835,-10.538638707815027
4836,-9.812512336271874
4837,-11.271916557279
4838,-11.986332380129772
4839,-14.680130354260111
4840,-15.60079486116336
4841,-14.341591835502946
4842,-14.066140695546137
4843,-13.530608783889566
4844,-14.779409413068354
4845,-14.459972003157139
4846,-13.816671582047402
4847,-14.767649565556066
4848,-14.314880799348597
4849,-15.477236968170539
4850,-15.722003627363334
4851,-15.049961400769067
4852,-13.820851516324911
4853,-12.691780068315321
4854,-12.642994029241079
4855,-12.540105630483469
4856,-12.643072832573463
4857,-13.103773523899534
4858,-12.386886148069136
4859,-11.44968673119622
4860,-11.887153908101618
4861,-12.360917887245193
4862,-13.710579673260671
4863,-14.018236172819412
4864,-13.166894376508942
4865,-12.627779712845479
4866,-12.816754553477976
4867,-12.911174119056437
4868,-12.945380509403215
4869,-12.686225355510613
4870,-13.2913091891527
4871,-12.768617163514355
4872,-13.141637973906224
4873,-13.476769423541617
4874,-13.630145664633082
4875,-12.216203717446385
4876,-12.830490012390335
4877,-13.054705947836835
4878,-12.321801175423023
4879,-13.522514079557688
4880,-13.149428332958623
4881,-12.231095551112947
4882,-11.023080895003616
4883,-11.110161058524655
4884,-10.932468964822853
4885,-11.076482927165571
4886,-10.145940170737147
4887,-10.187210812610312
4888,-10.495533318789542
4889,-10.491943365597185
4890,-9.360709604943994
4891,-8.096941072728306
4892,-7.30029162038602
4893,-8.951335005497612
4894,-9.639847787301349
4895,-9.14057816596566
4896,-8.885728472553192
4897,-9.247617534303142
4898,-9.311318919514902
4899,-8.490266027351618
4900,-8.357688969493344
4901,-8.74100899659923
4902,-7.793029878140541
4903,-8.843181140818878
4904,-9.086481832278198
4905,-9.773939256029275
4906,-10.340725236724191
4907,-9.410173854511863
4908,-12.066795688391172
4909,-12.242504004788845
4910,-11.689170310616035
4911,-10.813647243207338
4912,-10.687945627325638
4913,-10.016964814869814
4914,-10.881367426920432
4915,-9.082717455590632
4916,-10.130835771486435
4917,-9.999136024844772
4918,-10.64716820063388
4919,-11.148446503451856
4920,-12.927157719036964
4921,-10.983830048806965
4922,-10.702310492706559
4923,-11.011784251269699
4924,-13.03248147345066
4925,-13.418893650893436
4926,-14.372216161935757
4927,-15.039032509909347
4928,-14.632915498904973
4929,-16.524839684152763
4930,-16.20925195891879
4931,-15.887314095688664
4932,-14.034210289485669
4933,-13.318075086691744
4934,-13.784356385822598
4935,-13.917159560132937
4936,-14.089353089847124
4937,-13.116635417602081
4938,-14.194225827211254
4939,-13.879092991222464
4940,-14.724079073548557
4941,-14.284212712716862
4942,-15.049295806721288
4943,-15.93379677022159
4944,-16.71772403306345
4945,-16.659327897500265
4946,-16.944214380561974
4947,-17.607148340758197
4948,-17.646582138158912
4949,-17.59304453768095
4950,-18.31664870119048
4951,-17.56162249159942
4952,-16.72651764298514
4953,-15.611942842882183
4954,-13.61748828467856
4955,-13.066006680822497
4956,-13.375303989569552
4957,-13.62782896902401
4958,-13.597162732954299
4959,-13.921055678111749
4960,-13.87617507328507
4961,-13.115704870823784
4962,-13.99435629602666
4963,-14.686352745292009
4964,-14.775656168018282
4965,-15.825992493745385
4966,-13.661943537511103
4967,-14.691901894105863
4968,-15.388660113177473
4969,-14.351555281985211
4970,-14.352050658023256
4971,-12.305240622446817
4972,-12.919125013362425
4973,-12.18851265770709
4974,-12.320472607127224
4975,-11.14256965890034
4976,-11.599125706905161
4977,-11.536006377541982
4978,-12.823813959449058
4979,-13.955895615907039
4980,-14.360429022210784
4981,-11.901708884874541
4982,-13.259184601846169
4983,-13.046079486394161
4984,-13.67134352283716
4985,-12.277792397691469
4986,-11.908481626412392
4987,-11.878274812454384
4988,-12.490078893900817
4989,-11.653869297753372
4990,-11.900932734717577
4991,-12.67750657996181
4992,-13.554149756233173
4993,-13.547905321458613
4994,-14.527989871994874
4995,-13.298182099559117
4996,-13.776773373440832
4997,-13.592988176668975
4998,-12.586236212280124
4999,-13.17345550296638
5000,-14.260855212122339
5001,-13.897523953766669
5002,-14.038036830030322
5003,-13.57485956076013
5004,-14.136696025637562
5005,-11.875170971554008
5006,-12.072238087195258
5007,-11.787294597554023
5008,-11.9568571516033
5009,-13.368290056554692
5010,-13.616122887428338
5011,-11.71113219400457
5012,-12.413014468870518
5013,-11.449497389712672
5014,-11.034127362226386
5015,-11.385445013978792
5016,-10.776168499861651
5017,-11.339054211370545
5018,-10.014105290457696
5019,-9.4424731585371
5020,-9.096598191228425
5021,-9.679759327807673
5022,-10.448978824484247
5023,-10.549306368542819
5024,-10.650099663345706
5025,-11.876536426858886
5026,-11.58906414431404
5027,-12.80653063006566
5028,-13.120985478805746
5029,-11.965786658913286
5030,-12.78409506939926
5031,-12.361125668055639
5032,-12.389944664997875
5033,-14.095709503343311
5034,-15.924478496186628
5035,-15.070933760172563
5036,-16.57898637140945
5037,-16.61116603158347
5038,-17.29492177523254
5039,-16.954954004454844
5040,-15.926607349939314
5041,-16.672131056085544
5042,-18.387441934367672
5043,-18.177344560792903
5044,-17.689813562899445
5045,-16.757171419110456
5046,-17.709039680454612
5047,-18.517934643686605
5048,-18.55834620332402
5049,-19.138403722463256
5050,-18.718959866886987
5051,-16.702577971160974
5052,-15.779054866662692
5053,-17.637045906911155
5054,-17.663864940670088
5055,-17.114610997653593
5056,-16.100374413487078
5057,-14.438053536513035
5058,-16.60034504710506
5059,-17.657483626750697
5060,-18.0588479383892
5061,-17.18768930988316
5062,-17.184427089245276
5063,-15.691934905160196
5064,-15.589470570553503
5065,-15.060089108500785
5066,-15.484942770581252
5067,-14.937730665812758
5068,-14.074799198405424
5069,-14.234456693997297
5070,-14.151132270961101
5071,-13.875963577421139
5072,-12.667388937043913
5073,-12.539127331493894
5074,-13.459273488647568
5075,-11.136499733133917
5076,-11.453640636826707
5077,-13.295867161674222
5078,-13.665703307598815
5079,-15.865307386468832
5080,-13.762875580593343
5081,-12.834356814271542
5082,-12.286874142965132
5083,-11.51127574593832
5084,-11.674065064128394
5085,-11.208534822055338
5086,-12.420781093596101
5087,-11.157234959062258
5088,-10.534319535221439
5089,-10.750069709413363
5090,-12.30545966880999
5091,-11.653670475553762
5092,-13.355655824586208
5093,-12.377844842631893
5094,-11.547875568629447
5095,-9.364714158332216
5096,-7.492849825096467
5097,-7.445190330020841
5098,-6.480283852619346
5099,-4.356088336549201
5100,-4.621266703298384
5101,-4.211231762630526
5102,-2.9560422720036135
5103,-3.4443855436594317
5104,-4.663501473438158
5105,-3.6340680373267364
5106,-2.9908185599825163
5107,-2.9043082862569984
5108,-1.836171168820008
5109,-0.6848738250971491
5110,-0.273986362397289
5111,-0.5336213201952192
5112,-0.4687552335056391
5113,-0.37896998910925406
5114,-1.4902024057842636
5115,-2.507465084943937
5116,-1.6101348163186289
5117,-0.9360719620609174
5118,1.0160687874918493
5119,1.5657565950207142
5120,3.113555513089632
5121,3.663742066916399
5122,3.500524320670394
5123,1.7966883336670711
5124,1.6559646435729731
5125,1.721750616922927
5126,1.4301251865983011
5127,1.3927738664691218
5128,2.288017012109847
5129,1.7370552464013247
5130,0.2032930279184184
5131,0.20717411773102484
5132,0.39174541813818253
5133,1.1774337329588067
5134,0.9747138937487014
5135,1.369510079003576
5136,1.3861385222199871
5137,2.2129865515422895
5138,2.179055993431545
5139,2.475179849849555
5140,2.2856518856175065
5141,1.1696222330166648
5142,0.4259737945446306
5143,2.2298617027900747
5144,-0.5082035466953276
5145,-1.0662890491067303
5146,1.041366965543981
5147,1.919299524844652
5148,2.692843274666632
5149,2.9239384952001375
5150,1.9751258439736106
5151,1.9682354485578006
5152,2.854403476351736
5153,2.269619742357542
5154,2.6245745328110606
5155,1.7558150597178677
5156,2.423277557628729
5157,3.4537810437236685
5158,5.37091694098428
5159,4.856526035099281
5160,5.784420104745931
5161,7.192336012927351
5162,7.597551695435152
5163,7.175476326748242
5164,8.006359909006843
5165,8.046243419729404
5166,9.269803308893161
5167,8.461132684966433
5168,6.435148130532371
5169,5.738339106804295
5170,5.66689584561441
5171,5.556728372858369
5172,6.819242372419253
5173,6.226263269178519
5174,7.120863454653694
5175,7.14442917645269
5176,6.123758793713783
5177,6.196770460249038
5178,6.094749805900706
5179,7.917204122111076
5180,7.825141214246718
5181,5.463420737149304
5182,5.194306369132992
5183,5.862379460788001
5184,5.806668584237676
5185,7.837211682319213
5186,7.479712454458492
5187,6.525001352418364
5188,6.295556656460722
5189,6.422030069009003
5190,7.458662661430838
5191,6.1332431144486526
5192,4.045964537584135
5193,4.656497806576487
5194,3.3528380453351856
5195,4.246961864133045
5196,4.1598827772273586
5197,5.065181910086598
5198,6.488916352756803
5199,6.151552609433134
5200,6.33064953704389
5201,4.398581369864714
5202,4.499268403509
5203,2.6318357623798816
5204,3.0438331949076742
5205,3.7652960291378377
5206,5.2568760783381485
5207,5.0685423425534255
5208,5.976926133330625
5209,6.997663586835229
5210,7.435137921468775
5211,6.525587834668712
5212,6.366842107007522
5213,5.532752412823117
5214,4.7515285175237265
5215,5.297863382240491
5216,3.6957236249510936
5217,4.275970746120508
5218,4.731942259081474
5219,4.218784299134997
5220,4.545353221994459
5221,5.151020129946341
5222,4.993430147541109
5223,5.22053847977914
5224,4.448389346733583
5225,3.950693371528423
5226,3.681803151807096
5227,5.0908277312346515
5228,4.94039740059609
5229,4.797746876630812
5230,5.6479506230318695
5231,5.909845892443381
5232,5.0067995041270565
5233,4.827907474267118
5234,4.845788407676237
5235,3.705220878065498
5236,5.180662685068528
5237,4.432808839176372
5238,4.648194670197869
5239,5.090310107998308
5240,3.8462597056390297
5241,5.267345413233454
5242,5.69467727798139
5243,5.863893186561026
5244,6.139605974213118
5245,5.65213944461876
5246,6.517638659444955
5247,6.9723591888520815
5248,7.257722026493808
5249,9.20744098742226
5250,9.221456253213889
5251,9.375871337577822
5252,10.032767346545556
5253,9.63634319528651
5254,10.470572691805323
5255,9.95027826953886
5256,10.109957151690834
5257,9.09557359345164
5258,7.755399057945548
5259,8.445066266717719
5260,8.993671258490854
5261,10.021411052748379
5262,11.47566812011704
5263,11.575521773519629
5264,12.483941850022827
5265,12.028398493529478
5266,12.387151673572298
5267,11.884171782388604
5268,11.93316591373057
5269,11.561339494272557
5270,11.263472928847818
5271,9.063848359330908
5272,9.896408560585124
5273,9.13965903921695
5274,7.577309973192122
5275,6.611367743721255
5276,7.750799904936303
5277,7.874558214720805
5278,8.844451241443805
5279,8.215015587958732
5280,6.76215198728659
5281,5.235985245489116
5282,5.640872882130483
5283,5.106074433954372
5284,6.637278196246603
5285,6.276395359526731
5286,8.120535771265239
5287,8.70778388750331
5288,8.032263940592406
5289,8.429036344676224
5290,7.538938540798284
5291,6.1678065395134425
5292,7.063625535791172
5293,7.701237451577973
5294,7.591727966691153
5295,7.660826881702136
5296,7.450074661345748
5297,9.096114075714494
5298,8.983885578783326
5299,9.894307260413914
5300,10.784104139327429
5301,11.264610414142393
5302,10.406422516755306
5303,9.306133035796034
5304,9.849369497119417
5305,9.506885019810278
5306,8.831944134747818
5307,10.99877061482487
5308,11.790039448147873
5309,11.540047629947628
5310,11.674374078027089
5311,12.619543238050369
5312,11.359080196052014
5313,9.38220750054707
5314,9.808140068855838
5315,9.781457372721363
5316,10.816192534953368
5317,12.536092031768952
5318,11.753046763893087
5319,12.43561835940309
5320,11.188342890588855
5321,10.587797940099854
5322,10.10651515432875
5323,10.933403037386151
5324,10.837819901869409
5325,10.387871068621326
5326,10.062204437541109
5327,11.2328222587484
5328,12.513809052488877
5329,11.713715940444072
5330,11.09004117807683
5331,10.750723229601318
5332,12.170134852430586
5333,10.309019636152943
5334,10.184990713347853
5335,10.277760386352968
5336,10.591131599737007
5337,9.311630293298109
5338,9.205152377652768
5339,9.18490365132023
5340,9.629886788332843
5341,10.634390195462311
5342,12.021524343649581
5343,12.000940561610173
5344,11.835644352386247
5345,13.517007859749025
5346,13.248713063953417
5347,10.79680216833034
5348,11.325840723068332
5349,10.71953724588746
5350,10.775785870048468
5351,11.797498621910123
5352,12.754286760999902
5353,14.308362821338374
5354,15.498745485735144
5355,15.797867657548005
5356,14.21466211589899
5357,15.072435017493596
5358,14.717718748609222
5359,14.044007446096348
5360,13.813215574563888
5361,13.66708061322593
5362,12.637977808600644
5363,12.384909059341602
5364,12.042446969603196
5365,12.807556179269255
5366,12.61858127657596
5367,13.375758342646614
5368,14.440235550107657
5369,14.551789293469792
5370,14.79447169807493
5371,13.731624810012413
5372,12.690642311134548
5373,11.806972196358373
5374,11.328353620109212
5375,10.175139667693113
5376,9.690865150732117
5377,8.785053485436102
5378,8.99326664929463
5379,9.344193565399925
5380,9.787689998652642
5381,11.97268857762814
5382,10.912066578225007
5383,12.576702829893357
5384,11.54796696495776
5385,10.74488640916223
5386,9.559518505617392
5387,9.837126295538958
5388,8.60564056525549
5389,9.29647126441992
5390,7.630882563251385
5391,6.972605371629845
5392,6.600015750291442
5393,6.737920648693259
5394,8.032510160316244
5395,7.240981435886081
5396,7.38870454523812
5397,8.531987181991514
5398,9.041174926627583
5399,8.297587405506476
5400,8.805000554279744
5401,11.288646649904518
5402,13.432443849461885
5403,13.771603228087509
5404,14.2565096183062
5405,14.130969178213503
5406,13.932880589256945
5407,11.980298707142008
5408,10.589598479291094
5409,11.119403026153009
5410,12.008753103108242
5411,11.941972940276148
5412,10.700500856476893
5413,11.635029160565667
5414,13.009835030380254
5415,10.656481508705411
5416,9.092931858627132
5417,10.48088516730557
5418,9.71796698153538
5419,10.364979332760743
5420,9.44937609480893
5421,7.999071861640679
5422,7.235248934277373
5423,5.822727565320114
5424,5.080223214058134
5425,5.260932615501447
5426,3.8832536534880786
5427,6.387041619067476
5428,6.980951566424602
5429,5.632834108581411
5430,5.691825461084746
5431,5.586950941411462
5432,4.1987064717687925
5433,5.027945618222499
5434,5.961273320671917
5435,6.553034569814003
5436,7.358756563948029
5437,7.301522490058862
5438,6.440393658763588
5439,6.242227799256186
5440,4.712422323550824
5441,6.1087210439961925
5442,7.5629901347173885
5443,7.304863493172727
5444,7.184047630282302
5445,6.6396739171529
5446,7.821320214911531
5447,6.171533810503255
5448,6.749291822172119
5449,6.22410754411349
5450,5.437066801279057
5451,4.202293715725709
5452,4.060784277702494
5453,2.1243112709673064
5454,-0.06029692050589475
5455,1.1386304286607105
5456,0.7756950233595126
5457,0.06563461699546091
5458,0.8334681418315759
5459,2.013751554535881
5460,0.9145349958356923
5461,1.9656342289231923
5462,3.8192573690104217
5463,5.7316475500901625
5464,5.843554576183078
5465,6.975353818066264
5466,6.055911005834894
5467,5.276619339350757
5468,5.187412849383629
5469,5.4250346638145865
5470,5.690835987788245
5471,5.234166252164258
5472,4.934291766643523
5473,4.845400532686157
5474,4.8610293832970095
5475,5.406849442301988
5476,6.410697503293831
5477,7.224899577268438
5478,4.929467923952074
5479,4.780720077192131
5480,4.193617498274969
5481,4.083190585776713
5482,3.349411380732697
5483,2.9011077042846463
5484,2.33890149626163
5485,3.044476140446527
5486,2.7973395548340045
5487,2.033097636559838
5488,0.6044248505461634
5489,-0.5695833670557662
5490,0.03825287022812729
5491,-0.09487250461235505
5492,1.2711421424321199
5493,0.9316661506515946
5494,2.239474538753
5495,2.079039856838929
5496,0.6686233990606789
5497,-1.4993779421678357
5498,-0.23429008760965453
5499,-1.2816991232819779
5500,-1.3915747945771992
5501,-1.3524964352418827
5502,-3.457976302230615
5503,-3.541226128963583
5504,-5.297614913785726
5505,-5.997495345090574
5506,-6.929411874002184
5507,-7.104685597064092
5508,-6.603378374066245
5509,-7.784770383945373
5510,-9.173942599785686
5511,-9.914428504469862
5512,-10.95115147167867
5513,-10.41734486220983
5514,-9.987653314683472
5515,-11.319401740093591
5516,-12.00529922144195
5517,-12.249761388278209
5518,-11.571780730525026
5519,-9.629104918141755
5520,-10.000596592835885
5521,-8.467040003590842
5522,-7.881689494073421
5523,-8.287209032209864
5524,-7.956737924832636
5525,-8.973908247769657
5526,-9.25651396108043
5527,-8.476284834695313
5528,-9.692415642106454
5529,-8.610301930175732
5530,-7.344806176210373
5531,-7.0964506426742044
5532,-8.232982879499536
5533,-8.50180916849452
5534,-9.129013965030998
5535,-9.47700062571123
5536,-9.710718341719007
5537,-9.825673500628836
5538,-8.810177795937399
5539,-6.618534659567615
5540,-5.287192612998959
5541,-5.793261430276325
5542,-5.80939323933097
5543,-7.0123759432594746
5544,-7.039593222017859
5545,-7.691997838260488
5546,-8.334116602505325
5547,-7.768339289822588
5548,-8.717676306702401
5549,-9.20318077744053
5550,-10.235785267446579
5551,-9.315309435826437
5552,-10.932920236953965
5553,-9.684107522939835
5554,-10.454287156347297
5555,-8.884231560388448
5556,-8.292877579792503
5557,-8.669528769266932
5558,-8.023289652007666
5559,-7.484389617367779
5560,-6.113273645077359
5561,-5.332597241719118
5562,-5.105293025733298
5563,-4.22516528146971
5564,-3.423095649849825
5565,-3.6715417025134287
5566,-4.877080505425732
5567,-4.15355025912955
5568,-4.987095865866679
5569,-4.388963255061891
5570,-5.494676589870903
5571,-3.219753780626804
5572,-3.5703226843553795
5573,-4.737774098491705
5574,-4.195037335878395
5575,-4.290526407236829
5576,-3.3166975515992663
5577,-3.3591121145319396
5578,-2.9406137377864585
5579,-1.9699861146077833
5580,-2.2665280666086804
5581,-1.8338893464753765
5582,-1.4657486846004169
5583,-0.8726350791573287
5584,-0.4475842227039336
5585,-1.6739396063636618
5586,-1.963362548830152
5587,-2.242656175023709
5588,-2.00278040265333
5589,-3.2819409785561646
5590,-6.1617654117548195
5591,-5.226703104736587
5592,-5.284423583137573
5593,-4.753476469636355
5594,-3.2451322089219037
5595,-1.425544300412914
5596,-1.6441161678056915
5597,-0.7646012656068787
5598,-0.9669068668713611
5599,0.09197488902671858
5600,-0.47453394130461224
5601,-0.48012503558383895
5602,-1.3259264603527745
5603,-1.081617331206426
5604,-0.33716885218725756
5605,-1.270857868845638
5606,-1.466917499036138
5607,-1.3717623086332649
5608,-1.4496996819706947
5609,-0.7331563376351138
5610,-0.6948439787009726
5611,-1.1695903862847206
5612,-1.0302252832999546
5613,-0.29241326037630333
5614,1.641121478452642
5615,0.48852818004978227
5616,1.9776306622745063
5617,3.9535660149755163
5618,3.1356495604565615
5619,3.7292425383708383
5620,5.07905670769974
5621,2.9085854866058867
5622,2.0524899429087475
5623,1.662820586927543
5624,2.400969101598327
5625,0.9324409757534795
5626,2.190216627209635
5627,0.6191004866647212
5628,-0.052735726205397904
5629,-0.3269465568149642
5630,0.5085867450384853
5631,0.35984615163503775
5632,-0.9008390960342998
5633,-2.067165503194559
5634,-2.1309139470191423
5635,-0.8115834164416078
5636,-0.1593691704602922
5637,-0.581389179398095
5638,-0.6692109048099749
5639,-0.30371357734810706
5640,0.16365351549214746
5641,-0.10571029877710392
5642,-0.6062722992551997
5643,0.173529839017728
5644,0.6351260242838779
5645,0.35591544208577275
5646,0.4162775065691662
5647,1.6537676539659447
5648,1.3674233879587674
5649,0.7135356225158263
5650,-0.9621022271480861
5651,-0.2705612046726763
5652,-0.23463890112797334
5653,0.25013449825639966
5654,1.699931127329449
5655,1.8267157520231792
5656,2.2124829713776957
5657,3.4191108683705496
5658,3.736055564857662
5659,4.505790416162515
5660,4.30268566908403
5661,3.9001415082653916
5662,2.8067917557357323
5663,1.9591940336629472
5664,0.5770023065974788
5665,1.3804246415282733
5666,2.069606771893393
5667,0.752330201132114
5668,0.4855094382713554
5669,-0.2244870427698208
5670,-1.4747878534302652
5671,-1.3124454231678149
5672,-0.845111034270153
5673,-1.779740085690276
5674,-1.4873192950603764
5675,-1.6136950207363419
5676,-1.3641148372238094
5677,-1.6295423775656208
5678,-2.2446827984243116
5679,-0.2961933279898923
5680,1.1553470081295092
5681,1.7207515493353986
5682,2.5018311908845816
5683,2.147672340122418
5684,2.9822812787691557
5685,3.386707178488294
5686,5.179854954156388
5687,4.33717023815769
5688,4.249826887988119
5689,3.6679999965962176
5690,3.60549578074049
5691,3.420128200675078
5692,1.9199824733592765
5693,3.717723072534473
5694,4.797640378847265
5695,5.340884814748767
5696,4.878358011653004
5697,3.875888898875419
5698,4.768413476841272
5699,4.287179437556841
5700,5.1834658026376434
5701,5.063897320508361
5702,4.510460315980863
5703,4.4546815303377345
5704,2.5966872720071077
5705,1.0905234952374514
5706,2.0482913119329718
5707,2.5910702389482143
5708,1.1570745931592856
5709,2.388601315559767
5710,3.162561864509716
5711,1.9374327948682168
5712,2.319239843964676
5713,1.6811974856256477
5714,0.03736338465526523
5715,0.4310012102655141
5716,0.36354395164764775
5717,0.8713312178355441
5718,-1.53548190567477
5719,-1.0487966274065381
5720,-3.9295426298092604
5721,-4.686863675881059
5722,-4.0259008081431755
5723,-3.295528469093199
5724,-2.624301993618146
5725,-2.553993581960557
5726,-2.7707439887582304
5727,-3.652657223714905
5728,-4.99483867428172
5729,-4.913377935416613
5730,-5.314277658611241
5731,-4.532449433689569
5732,-3.1974359945086896
5733,-3.075488228509457
5734,-2.8877473149073785
5735,-2.201783820736976
5736,-2.2480144075389172
5737,-1.2413954234215914
5738,-0.23196446918923175
5739,1.0471589436465605
5740,1.3502333306902141
5741,3.5364395374788504
5742,2.4465236736629716
5743,1.3358407769263125
5744,0.4387763317183815
5745,-0.733638479699104
5746,1.223673746818134
5747,2.2410887546164715
5748,1.9518560921065413
5749,2.1261109200219295
5750,2.2162062852933992
5751,2.97720014174635
5752,3.3329565282716107
5753,2.345403323456182
5754,1.1500171543017434
5755,2.0400231318568967
5756,1.9365662169054159
5757,-0.11455169455424441
5758,0.1408115170532539
5759,-0.561689954634225
5760,1.0424609317142552
5761,1.0932696865278695
5762,0.11629719228063307
5763,1.3642917304236515
5764,1.03092711414617
5765,2.876892072868273
5766,3.444019494656526
5767,2.2206568797832857
5768,1.866216657655484
5769,1.6856662864548468
5770,2.8218640691803127
5771,2.1202912979820745
5772,2.4421027861624034
5773,2.289212663780226
5774,2.8910306122326372
5775,2.738574863501523
5776,1.7765131321032546
5777,0.6003210617807491
5778,0.6100585157122627
5779,1.1089141719016735
5780,0.3191557220530483
5781,-0.3280283257956196
5782,1.3393350670974247
5783,2.08261617257564
5784,2.60589561109799
5785,2.233527545474454
5786,2.947318647780818
5787,3.17553445941063
5788,2.383093658022086
5789,2.657201748920872
5790,2.811003981672989
5791,4.5476900787399925
5792,4.634706381000989
5793,4.398709005649515
5794,4.356978830084882
5795,5.849855987742123
5796,5.320897076092044
5797,4.764918294946019
5798,4.351460001744585
5799,2.953206511590355
5800,3.631471578002602
5801,4.718051493210323
5802,4.37878902637181
5803,3.699214990215998
5804,1.5943007814530774
5805,0.9127654020669811
5806,1.3733867497538377
5807,-0.3149376716505068
5808,-0.9216505867884384
5809,0.44163190046602474
5810,-0.0010412843218794432
5811,1.2878294590070805
5812,1.3174020644341211
5813,1.9600782589420689
5814,3.3203292208642954
5815,3.4530146641596504
5816,4.140054618665528
5817,4.97239118020949
5818,5.151006326421759
5819,4.6487037289670985
5820,5.204054173826757
5821,3.959460234903004
5822,4.867039061966401
5823,4.2058179670593825
5824,2.972217192554233
5825,3.8067507200511805
5826,4.055802910826749
5827,4.6479449402477915
5828,3.1987024132604405
5829,2.6562093954326857
5830,3.2534455996791984
5831,4.315103257099599
5832,3.9995284489810965
5833,5.620620633814872
5834,4.883954722513622
5835,4.646998344588134
5836,6.765205599528313
5837,6.531893074167673
5838,5.745106126616174
5839,6.691788534451897
5840,5.614211379158913
5841,5.959492413902038
5842,5.7533190097133105
5843,8.02573077922698
5844,6.434260258769423
5845,4.491327462813477
5846,2.907738712230345
5847,1.283445529163183
5848,0.7461218336700405
5849,2.0130299936756755
5850,1.9898078033605644
5851,3.6292851269775257
5852,3.6929443231618997
5853,3.5889959219771606
5854,4.123440730426441
5855,5.7331118306308
5856,6.251184412442022
5857,6.512485139090396
5858,6.6766333238588444
5859,5.57551691235735
5860,7.009430769089268
5861,6.998492349525095
5862,5.790698255899126
5863,7.052059003659415
5864,8.213785986885775
5865,8.918118391999206
5866,8.436708526152533
5867,8.683241687753446
5868,9.27778991819466
5869,9.098578603626605
5870,10.410904475052064
5871,12.167072915829186
5872,11.462865655758925
5873,10.652090969806512
5874,11.801331668231398
5875,11.330091437344588
5876,12.097715340090838
5877,13.485564723581332
5878,14.365802632779962
5879,13.05418915735174
5880,14.240968751813973
5881,14.438747705832382
5882,14.57116647997911
5883,14.85015063446268
5884,13.86681956938726
5885,13.6763244265407
5886,14.98286666230657
5887,14.73806100892278
5888,14.262033861418937
5889,14.120268744390565
5890,15.495842084287021
5891,14.09071732615759
5892,14.404826932057857
5893,13.694066236208725
5894,15.540950615413639
5895,14.563193239618181
5896,15.304338427119308
5897,14.112691837714435
5898,13.725661182894346
5899,12.744616283744692
5900,13.642507594759719
5901,14.69429287468614
5902,13.306696844368565
